STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150609,28,0,0,256,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150610,0,0,0,289,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150611,0,0,0,322,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150612,91,0,0,317,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150613,0,0,0,267,194
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150614,41,0,0,289,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150615,170,0,0,317,211
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150616,56,0,0,294,183
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150617,0,0,0,261,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150618,66,0,0,250,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150619,122,0,0,272,167
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150620,170,0,0,256,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150621,224,0,0,300,211
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150622,0,0,0,306,178
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150623,20,0,0,283,183
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150624,0,0,0,283,144
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150625,8,0,0,261,128
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150626,0,0,0,283,161
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150627,422,0,0,194,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150628,132,0,0,222,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150629,0,0,0,272,133
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150630,170,0,0,267,172
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150701,0,0,0,267,156
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150702,0,0,0,256,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150703,0,0,0,261,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150704,277,0,0,211,156
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150705,0,0,0,278,161
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150706,0,0,0,283,167
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150707,89,0,0,311,222
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150708,20,0,0,272,200
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150709,168,0,0,272,189
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150710,0,0,0,283,167
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150711,0,0,0,294,139
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150712,0,0,0,294,150
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150713,0,0,0,294,167
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150714,267,0,0,294,200
GHCND:USW00014778,WILLIAMSPORT LYCOMING CO AIRPORT PA US,20150715,0,0,0,222,122
