STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100101,3,-666,12,-666,31,-666,3,0,3,0,132,74,17,3,0,0,0,0,-9999,0,0,0,0,550,212,656,444,51,62,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100102,3,-666,12,-666,31,-666,6,0,6,0,133,74,17,3,0,0,0,0,-9999,0,0,0,0,551,212,657,445,51,62,64,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100103,3,-666,12,-666,31,-666,9,0,9,0,133,75,17,3,0,0,0,0,-9999,0,0,0,0,552,212,658,445,51,62,65,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100104,3,-666,12,-666,31,-666,12,0,12,0,134,75,17,3,0,0,0,0,-9999,0,0,0,0,553,213,659,446,51,62,65,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100105,3,-666,12,-666,31,-666,15,0,15,0,134,75,17,3,0,0,0,0,-9999,0,0,0,0,553,213,660,447,51,62,65,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100106,3,-666,12,-666,31,-666,18,0,18,0,134,75,17,3,0,0,0,0,-9999,0,0,0,0,554,213,661,448,52,63,65,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100107,3,-666,12,-666,31,-666,21,0,21,0,133,76,17,3,0,0,0,0,-9999,0,0,0,0,555,214,662,449,52,63,65,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100108,3,-666,12,-666,31,-666,24,0,24,0,133,76,17,3,0,0,0,0,-9999,0,0,0,0,556,214,663,449,52,63,66,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100109,3,-666,12,-666,31,-666,27,0,27,0,132,76,17,3,0,0,0,0,-9999,0,0,0,0,557,214,664,450,52,63,66,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100110,3,-666,13,-666,31,-666,30,0,30,0,132,76,17,3,0,0,0,0,-9999,0,0,0,0,558,214,666,451,52,63,66,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100111,3,-666,13,-666,31,-666,33,0,33,0,132,76,17,2,0,0,0,0,-9999,0,0,0,0,559,215,667,452,52,63,66,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100112,3,-666,13,-666,31,-666,36,0,36,0,132,76,17,2,0,0,0,0,-9999,0,0,0,0,560,215,668,453,52,63,66,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100113,3,-666,13,-666,31,-666,39,0,39,0,132,76,16,2,0,0,0,0,-9999,0,0,0,0,561,215,669,454,52,63,67,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100114,3,-666,13,-666,31,-666,43,0,43,0,132,76,16,2,0,0,0,0,-9999,0,0,0,0,562,216,670,454,52,63,67,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100115,3,-666,13,-666,32,-666,46,0,46,0,132,76,16,2,0,0,0,0,-9999,0,0,0,0,563,216,671,455,52,63,67,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100116,3,-9999,13,-9999,32,-9999,49,0,49,0,132,76,16,2,0,0,0,0,0,0,0,0,0,564,216,672,456,53,63,67,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100117,3,-9999,13,-9999,32,-9999,52,0,52,0,132,76,16,2,0,0,0,0,0,0,0,0,0,565,217,673,457,53,64,68,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100118,3,-9999,13,-9999,32,-9999,55,0,55,0,132,76,16,2,0,0,0,0,0,0,0,0,0,566,217,675,458,53,64,68,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100119,3,-9999,13,-9999,31,-9999,58,0,58,0,132,76,16,2,0,0,0,0,0,0,0,0,0,567,217,676,458,53,64,69,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100120,3,-9999,13,-9999,31,-9999,61,0,61,0,132,76,16,2,0,0,0,0,0,0,0,0,0,568,217,677,459,54,64,69,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100121,3,-9999,13,-9999,31,-9999,63,0,63,0,132,76,15,2,0,0,0,0,0,0,0,0,0,569,218,678,460,54,64,69,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100122,3,-9999,13,-9999,31,-9999,66,0,66,0,133,76,15,2,0,0,0,0,0,0,0,0,0,570,218,679,461,54,64,70,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100123,3,-9999,12,-9999,31,-9999,69,0,69,0,133,75,15,2,0,0,0,0,0,0,0,0,0,571,218,680,462,54,64,70,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100124,3,-9999,12,-9999,30,-9999,71,0,71,0,133,75,15,2,0,0,0,0,0,0,0,0,0,572,218,681,462,55,63,70,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100125,3,-9999,12,-9999,30,-9999,74,0,74,0,134,75,15,2,0,0,0,0,0,0,0,0,0,572,218,682,463,55,63,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100126,3,-9999,12,-9999,30,-9999,77,0,77,0,134,75,15,2,0,0,0,0,0,0,0,0,0,573,219,683,464,55,63,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100127,3,-9999,12,-9999,30,-9999,80,0,80,0,134,75,15,2,0,0,0,0,0,0,0,0,0,574,219,684,465,55,63,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100128,3,-9999,12,-9999,30,-9999,82,0,82,0,135,74,15,2,0,0,0,0,0,0,0,0,0,575,219,685,466,55,63,71,55
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100129,3,-9999,12,-9999,29,-9999,85,0,85,0,135,74,14,2,0,0,0,0,0,0,0,0,0,576,219,686,467,55,63,71,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100130,3,-9999,12,-9999,29,-9999,88,0,88,0,136,74,14,2,0,0,0,0,0,0,0,0,0,577,219,687,468,55,63,71,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100131,3,-9999,12,-9999,29,-9999,91,0,91,0,137,74,14,2,0,0,0,0,0,0,0,0,0,578,219,688,468,55,63,71,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100201,3,-9999,11,-9999,29,-9999,3,0,94,0,137,74,14,2,0,0,0,0,0,0,0,0,0,579,219,689,469,55,63,71,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100202,3,-9999,11,-9999,29,-9999,6,0,97,0,138,74,14,2,0,0,0,0,0,0,0,0,0,580,219,690,470,55,64,71,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100203,3,-9999,11,-9999,28,-9999,9,0,100,0,139,74,14,2,0,0,0,0,0,0,0,0,0,581,219,691,471,54,64,71,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100204,3,-9999,11,-9999,28,-9999,11,0,102,0,140,74,14,2,0,0,0,0,0,0,0,0,0,582,219,692,472,54,64,71,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100205,3,-9999,11,-9999,28,-9999,14,0,105,0,141,74,14,2,0,0,0,0,0,0,0,0,0,583,219,693,474,54,64,72,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100206,3,-9999,11,-9999,28,-9999,17,0,108,0,143,74,14,2,0,0,0,0,0,0,0,0,0,584,219,694,475,54,64,72,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100207,3,-9999,11,-9999,28,-9999,20,0,111,0,144,75,15,2,0,0,0,0,0,0,0,0,0,586,219,695,476,55,64,72,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100208,3,-9999,11,-9999,28,-9999,23,0,114,0,146,75,15,2,0,0,0,0,0,0,0,0,0,587,219,696,477,55,64,73,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100209,3,-9999,10,-9999,28,-9999,26,0,117,0,147,76,15,3,0,0,0,0,0,0,0,0,0,588,219,698,478,55,64,73,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100210,3,-9999,10,-9999,28,-9999,29,0,120,0,148,76,15,3,0,0,0,0,0,0,0,0,0,589,219,699,480,55,64,74,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100211,3,-9999,10,-9999,28,-9999,32,0,123,0,148,76,16,3,0,0,0,0,0,0,0,0,0,591,219,700,481,55,65,74,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100212,3,-9999,10,-9999,28,-9999,34,0,125,0,149,76,16,3,0,0,0,0,0,0,0,0,0,592,219,702,482,56,65,74,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100213,3,-9999,10,-9999,28,-9999,37,0,128,0,150,77,16,3,0,0,0,0,0,0,0,0,0,593,219,703,484,56,65,75,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100214,4,-9999,10,-9999,28,-9999,41,0,132,0,151,77,16,3,0,0,0,0,0,0,0,0,0,595,220,705,485,56,65,75,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100215,4,-9999,10,-9999,28,-9999,44,0,135,0,151,77,16,4,0,0,0,0,0,0,0,0,0,596,220,706,487,56,65,76,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100216,4,-9999,10,-9999,28,-9999,47,0,138,0,151,77,17,4,0,0,0,0,0,0,0,0,0,598,220,708,488,56,65,76,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100217,4,-9999,10,-9999,28,-9999,51,0,142,0,152,77,17,4,0,0,0,0,0,0,0,0,0,600,220,709,490,57,65,76,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100218,4,-9999,10,-9999,28,-9999,54,0,145,0,152,78,17,4,0,0,0,0,0,0,0,0,0,601,220,711,491,57,65,77,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100219,4,-9999,10,-9999,29,-9999,58,0,149,0,152,78,17,4,0,0,0,0,0,0,0,0,0,603,220,713,493,57,65,77,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100220,4,-9999,10,-9999,29,-9999,62,0,153,0,153,78,17,4,0,0,0,0,0,0,0,0,0,605,220,715,495,57,65,77,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100221,4,-9999,10,-9999,29,-9999,66,0,157,0,153,79,17,4,0,0,0,0,0,0,0,0,0,606,220,717,496,57,65,77,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100222,4,-9999,10,-9999,29,-9999,70,0,161,0,153,79,17,4,0,0,0,0,0,0,0,0,0,608,221,718,498,57,65,78,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100223,4,-9999,10,-9999,29,-9999,73,0,164,0,153,79,18,5,0,0,0,0,0,0,0,0,0,610,221,720,500,58,65,78,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100224,4,-9999,10,-9999,29,-9999,77,0,168,0,153,79,18,5,0,0,0,0,0,0,0,0,0,612,221,722,501,58,65,78,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100225,4,-9999,10,-9999,29,-9999,81,0,172,0,153,80,18,5,0,0,0,0,0,0,0,0,0,614,221,724,503,58,64,79,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100226,4,-9999,10,-9999,29,-9999,85,0,176,0,152,80,18,5,0,0,0,0,0,0,0,0,0,616,222,726,505,58,64,79,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100227,4,-9999,11,-9999,30,-9999,88,0,179,0,152,80,18,5,0,0,0,0,0,0,0,0,0,618,222,729,507,59,65,80,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100228,4,-9999,11,-9999,30,-9999,92,0,183,0,151,80,19,5,0,0,0,0,0,0,0,0,0,619,222,731,508,59,65,80,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100301,5,-9999,11,-9999,31,-9999,4,0,187,0,150,80,19,5,0,0,0,0,0,0,0,0,0,621,223,733,510,59,64,81,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100302,5,-9999,11,-9999,31,-9999,8,0,191,0,149,80,19,6,0,0,0,0,0,0,0,0,0,623,223,735,512,60,64,81,51
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100303,5,-9999,12,-9999,31,-9999,12,0,195,0,148,79,19,6,0,0,0,0,0,0,0,0,0,625,224,737,513,60,64,82,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100304,5,-9999,12,-9999,31,-9999,16,0,199,0,146,79,19,6,0,0,0,0,0,0,0,0,0,627,224,740,515,61,64,82,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100305,5,-9999,12,-9999,32,-9999,19,0,202,0,145,79,19,6,0,0,0,0,0,0,0,0,0,629,225,742,517,61,64,83,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100306,5,-9999,12,-9999,32,-9999,23,0,206,0,144,79,19,6,0,0,0,0,0,0,0,0,0,631,226,744,519,62,64,83,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100307,5,-9999,12,-9999,32,-9999,27,0,210,0,142,78,19,6,0,0,0,0,0,0,0,0,0,633,226,747,520,62,64,84,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100308,5,-9999,13,-9999,32,-9999,30,0,213,0,140,77,19,5,0,0,0,0,0,0,0,0,0,635,227,749,522,62,63,84,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100309,5,-9999,13,-9999,32,-9999,34,0,217,0,139,77,19,5,0,0,0,0,0,0,0,0,0,637,228,751,524,62,63,84,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100310,5,-9999,13,-9999,32,-9999,38,0,221,0,137,76,19,5,0,0,0,0,0,0,0,0,0,639,229,754,525,63,63,84,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100311,5,-9999,13,-9999,32,-9999,41,0,224,0,136,75,19,5,0,0,0,0,0,0,0,0,0,641,229,756,527,63,63,84,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100312,5,-9999,13,-9999,32,-9999,45,0,228,0,134,75,19,5,0,0,0,0,0,0,0,0,0,644,230,759,528,63,62,85,52
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100313,5,-9999,13,-9999,32,-9999,49,0,232,0,132,74,18,5,0,0,0,0,0,0,0,0,0,646,231,761,530,63,62,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100314,5,-9999,13,-9999,32,-9999,52,0,235,0,130,73,18,4,0,0,0,0,0,0,0,0,0,648,232,764,532,64,62,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100315,5,-9999,14,-9999,33,-9999,56,0,239,0,128,72,18,4,0,0,0,0,0,0,0,0,0,650,233,766,533,64,62,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100316,5,-9999,14,-9999,33,-9999,60,0,243,0,126,70,18,4,0,0,0,0,0,0,0,0,0,652,234,768,535,64,61,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100317,5,-9999,14,-9999,33,-9999,63,0,246,0,124,69,18,4,0,0,0,0,0,0,0,0,0,654,235,771,536,64,61,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100318,5,-9999,14,-9999,33,-9999,66,0,249,0,121,68,17,4,0,0,0,0,0,0,0,0,0,656,235,773,538,64,61,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100319,5,-9999,14,-9999,33,-9999,70,0,253,0,119,66,17,4,0,0,0,0,0,0,0,0,0,658,236,776,540,65,61,85,53
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100320,5,-9999,14,-9999,33,-9999,73,0,256,0,117,65,17,3,0,0,0,0,0,0,0,0,0,660,237,779,541,65,60,85,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100321,5,-9999,14,-9999,33,-9999,75,0,258,0,115,63,17,3,0,0,0,0,0,0,0,0,0,662,238,781,543,65,60,86,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100322,5,-9999,14,-9999,33,-9999,78,0,261,0,112,62,17,3,0,0,0,0,0,0,0,0,0,664,239,784,545,65,60,86,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100323,5,-9999,15,-9999,33,-9999,81,0,264,0,110,61,16,3,0,0,0,0,0,0,0,0,0,666,240,786,546,65,60,86,54
GHCND:USW00023183,PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,20100324,5,-9999,15,-9999,34,-9999,84,0,267,0,108,59,16,3,0,0,0,0,0,0,0,0,0,668,241,789,548,66,59,86,54
