STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100101,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,225,627,402,87,99,104,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100102,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,225,627,403,87,99,104,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100103,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,224,627,403,87,99,104,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100104,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,224,627,403,87,99,105,96
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100105,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,223,627,404,87,100,105,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100106,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,223,628,404,87,100,106,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100107,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,223,628,405,87,100,106,95
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100108,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,222,628,406,87,101,107,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100109,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,222,628,406,87,101,107,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100110,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,222,629,407,87,101,107,94
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100111,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,221,629,408,87,101,107,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100112,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,221,629,408,86,101,107,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100113,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,221,630,409,86,101,107,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100114,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,220,631,410,85,101,107,91
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100115,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,220,631,411,85,102,107,91
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100116,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,220,632,412,85,102,107,90
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100117,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,220,633,413,84,102,107,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100118,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,220,633,414,84,102,106,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100119,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,220,634,415,83,102,106,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100120,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,220,635,416,83,102,106,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100121,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,219,636,417,83,102,106,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100122,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,219,637,418,83,102,106,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100123,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,219,638,419,82,102,106,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100124,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,219,639,420,82,102,106,86
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100125,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,219,640,421,82,102,106,86
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100126,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,219,642,422,82,102,106,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100127,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,220,643,423,83,102,106,87
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100128,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,220,644,424,83,102,106,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100129,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,220,645,426,83,102,106,88
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100130,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,220,647,427,83,102,106,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100131,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,220,648,428,84,102,106,89
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100201,6,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,220,650,430,84,102,106,90
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100202,12,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,220,651,431,84,102,106,90
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100203,18,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,220,653,432,85,102,105,91
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100204,24,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,220,654,434,85,102,105,92
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100205,30,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,221,656,435,85,102,105,93
GHCND:USW00012970,SAN ANTONIO STINSON MUNICIPAL AIRPORT TX US,20100206,36,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,221,658,437,86,101,105,94
