STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,YTD-PRCP-NORMAL,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,*,*,*,*
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100503,39,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,220,703,483,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100504,52,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,220,706,486,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100505,64,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,220,709,489,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100506,77,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,220,712,492,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100507,90,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,220,715,495,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100508,103,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,220,718,498,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100509,115,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,220,721,501,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100510,127,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,220,724,504,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100511,139,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,220,727,507,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100512,151,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,220,730,510,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100513,164,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,220,733,513,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100514,177,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,220,736,516,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100515,190,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,220,739,519,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100516,201,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,220,742,522,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100517,213,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,220,745,525,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100518,225,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,220,748,528,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100519,237,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,220,751,532,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100520,249,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,219,754,535,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100521,264,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,219,757,538,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100522,278,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,219,760,541,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100523,293,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,218,763,545,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100524,315,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,218,766,548,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100525,336,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,218,769,552,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100526,359,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,217,772,555,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100527,381,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,217,775,559,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100528,403,1444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,216,778,562,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100529,423,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,216,781,566,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100530,443,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,215,784,569,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100531,463,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,215,787,573,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100601,15,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,214,790,576,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100602,30,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,213,793,580,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100603,44,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,213,796,584,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100604,59,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,212,799,587,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100605,75,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,211,802,591,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100606,91,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,211,805,594,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100607,108,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,210,808,598,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100608,126,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,210,811,601,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100609,144,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,209,814,605,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100610,162,1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,208,817,608,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100611,181,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,208,819,611,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100612,199,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,207,822,615,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100613,218,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,207,825,618,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100614,238,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,206,827,621,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100615,256,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,206,830,624,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100616,275,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,205,832,627,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100617,293,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,205,834,629,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100618,312,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,205,837,632,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100619,328,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,204,839,634,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100620,347,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,204,841,637,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100621,363,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,204,843,639,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100622,374,1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,204,845,641,0,0,0,0
GHCND:USW00093823,TERRE HAUTE HULMAN REGIONAL AIRPORT IN US,20100623,386,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745,204,846,643,0,0,0,0
